block_slot,block_hash,block_timestamp,commission,lamports,post_balance,pubkey,reward_type
292308704,2zLW1oywk9rZtAPPqZNvoV4Ad5g9qVoegDKGXeNfbdJE,2024-09-27 13:01:03.000000 UTC,,42568148,77178940751,3hkPdLyQReJwdWe7Y8JL7jRhYaBCC8GZcmWwjpiLXC9f,Fee
292308709,9dKLcjniMNqgaQjcvwcQKnpgzQH7CynsuMcAbTJNUb5z,2024-09-27 13:01:05.000000 UTC,,11263406,4278999552,4CKFRwj6YzVygMptmFtZgBNNn7zyCsVibM8Aq5pG252v,Fee
292308714,3icN5QDCzJGVkRTrrrqFEQHLZNrpnKij7Zf4rsCA4pMx,2024-09-27 13:01:08.000000 UTC,,13146173,183977520789,JupRhwjrF5fAcs6dFhLH59r3TJFvbcyLP2NRM8UGH9H,Fee
292308719,F7UZAaEHDA7YphdJHKfGoobhGMjWbtCGoazimVbk8gT8,2024-09-27 13:01:10.000000 UTC,,5593265,4407952657,CgEKzNGbUAvFDGmMLSrqgumjEofTb1GNodzJUujG8DB5,Fee
292308725,EBFzia2ePVikyKQSz6jhneSYn6LGap7y5pEeuqA1sWSg,2024-09-27 13:01:13.000000 UTC,,34821828,3207675263090,XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr,Fee
292308729,8wghHtXkQMPym65fMjHTVvHSnZQXwJbzLHDp57zWdyE8,2024-09-27 13:01:15.000000 UTC,,15166253,3029320815,DtY5Bzxd75iWQRvKwM2xLUxqwLT1RRoeNwmVvgS2JANA,Fee
292308596,6aFNZ4S2ZaDcHGpwkh5gNHqFw5RUoQSyAz5FExaiQf3D,2024-09-27 13:00:13.000000 UTC,,10651227,1033814343318,7Zm1pE4FubFYZDyAQ5Labh3A4cxDcvve1s3WCRgEAZ84,Fee
292308602,3nqi6E52a49dnhySsfT9kWghyCakVUky9dyuWAMNVh6g,2024-09-27 13:00:15.000000 UTC,,6836444,154892653840,FbYX2uN573G5WsgiPdHU6fS5PNUyjdXfGfpZNkYUuT4k,Fee
292308606,FdmMERnKXt5eLaLrTMiKsvc5JgBzNVpqu4q3u36My99w,2024-09-27 13:00:18.000000 UTC,,19890177,19698265453204,krakeNd6ednDPEXxHAmoBs1qKVM8kLg79PvWF2mhXV1,Fee
292308612,WHE29zpbrZ2CpgunuDeKvYvrRR82NXZ1vFkYCFnPkW6,2024-09-27 13:00:21.000000 UTC,,33825843,2240742137976,GQzMeEMwAR44ugoNCifTb5NdRKos1GduDUPeNh6AgV46,Fee
292308617,45T9JQws6orW6V59kHxasbD5m9rXZnx9dyNMJd9qFgTK,2024-09-27 13:00:23.000000 UTC,,22689266,72542123820,8n4pc4sCJtBeLfJdGyJn6EcZuhtfTiepRa9ExdJFdmEN,Fee
292308622,66rHB4KcTvy8ahWiTYMeJpJ2uJ5uCkWPQ9QftMkK7kbP,2024-09-27 13:00:26.000000 UTC,,35612483,7829054951,vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,Fee
292308628,GCVttfsWztZkYR1W2pJV4Cgzr39cAjwuTEsEw3r9Wp7S,2024-09-27 13:00:29.000000 UTC,,36450443,1816722148610,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Fee
292308634,m2N9LTtv7a8FZw6YyCTWhQtDcGo4CGnwyaLEmbr8dSz,2024-09-27 13:00:32.000000 UTC,,15291220,5258537565,1znL3zFHi3znoaz6T6rnnEnRj8Ar3fohDq7ZNk37sUL,Fee
292308638,5anGrsKTmMV2urff6ndX7y9a4gYfj4T8Eo5e3WLfZctL,2024-09-27 13:00:33.000000 UTC,,60747496,5078749484,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Fee
292308643,2vXoQCmC1Sk3mJ9R7ZC793wdpRqHZv6kTpaAh2b4URqa,2024-09-27 13:00:36.000000 UTC,,28719450,103004134949,FzQqaDStQQHs52YKeCnDovwSqvyZBCgs2kJcmvoFZwaS,Fee
292308648,6D7874GTRNTq8jouGPFrnQDdQBGnFnK62hMFW3JKhYzu,2024-09-27 13:00:38.000000 UTC,,19139549,53981881129,8Q7K2irCbYfEG5ZWyBceiytbL1u977gXqw7UaHZ55Awo,Fee
292308653,7tvwSUKSwx6Q5jgdv8j4v9vTK8rom2Fwt8kEgtM5dAjg,2024-09-27 13:00:40.000000 UTC,,13463793,1852316595,8buJst58M53hS9Zq5Gdrx83WV6FxP9SYC6q7twwGRTuu,Fee
292308658,9Uca6fTAD59ujxzU8BCteXc9MZ6RK97bqHGyEfmpWh8N,2024-09-27 13:00:42.000000 UTC,,10768738,10250853943,A4hyMd3FyvUJSRafDUSwtLLaQcxRP4r1BRC9w2AJ1to2,Fee
292308660,C3ZPsUnqLs6wkCLNpddgEj5uZTzYrrMRWmJk8ujig7GA,2024-09-27 13:00:43.000000 UTC,,17231956,3172879133,Cogent51kHgGLHr7zpkpRjGYFXM57LgjHjDdqXd4ypdA,Fee
292308595,kiudU2XxsZRUb6nDUA4gbyTmxqzjWKnt1Zky33BVNTc,2024-09-27 13:00:13.000000 UTC,,13138889,10147214843,A4hyMd3FyvUJSRafDUSwtLLaQcxRP4r1BRC9w2AJ1to2,Fee
292308600,C9wMCob9yKhS3zpfG1jNQvvFYDBsDSzsEe5HpnjvTtxx,2024-09-27 13:00:15.000000 UTC,,29444755,154877224681,FbYX2uN573G5WsgiPdHU6fS5PNUyjdXfGfpZNkYUuT4k,Fee
292308605,HRtKrbqb6wvrrb2sM9siWgcZC8ky4fp3qwNhhTNvHNg1,2024-09-27 13:00:17.000000 UTC,,11222873,19698245568027,krakeNd6ednDPEXxHAmoBs1qKVM8kLg79PvWF2mhXV1,Fee
292308609,4b9vyprF1ageJohj5JipzaasvX1Lg9SXprTVcRUK1ye9,2024-09-27 13:00:20.000000 UTC,,26980259,2464577285,FHk7zHDzNUdY1nEAPV9Lqwpb2toayY2zcVTvqhyQJGdN,Fee
292308616,9GQvaL8rfPb3b7Z1sMgHqBVjyZusu5jEV7K6AFAcJmjo,2024-09-27 13:00:23.000000 UTC,,23470316,72519439554,8n4pc4sCJtBeLfJdGyJn6EcZuhtfTiepRa9ExdJFdmEN,Fee
292308621,Bu2Tj2rCVJAHcxr4fMH7W9CYXfZQse4ofR2s9skUvwUX,2024-09-27 13:00:25.000000 UTC,,17858040,7793447468,vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,Fee
292308627,8zV4zB21a1kgy6dHzYkALnYmar3yPFkr6ZE8B3iueody,2024-09-27 13:00:28.000000 UTC,,26534080,4637094076808,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,Fee
292308629,9dQy6cycpkbsbRtAQALGWgUFDgxcBhH44DxxMGaw2ZCs,2024-09-27 13:00:29.000000 UTC,,22647239,1816744790849,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Fee
292308637,5qkewoHJpnEPoCBeeBuWAeoAC5aSG5TqC4atABjZgG4Y,2024-09-27 13:00:33.000000 UTC,,5586530,5018006988,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Fee
292308642,3bEw5aF3h8tPTENByRBzJwnHdd5KGaUDrLAV81UBH38H,2024-09-27 13:00:36.000000 UTC,,38788058,102975420499,FzQqaDStQQHs52YKeCnDovwSqvyZBCgs2kJcmvoFZwaS,Fee
292308646,Dn9TcAa6hTm7Gox8RDaWaH1SwDjzof3KPvxYUFKZ9tMB,2024-09-27 13:00:37.000000 UTC,,21502019,1816942882549,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,Fee
292308652,gta938rumdY9W8cEyuAEYZTeroQ4EfaNyojLM2VggiM,2024-09-27 13:00:40.000000 UTC,,8369196,1838857802,8buJst58M53hS9Zq5Gdrx83WV6FxP9SYC6q7twwGRTuu,Fee
292308657,9CKGw2LA5BP1FtLF33cXfPdxT88JCRwi9V6Xdd8ybNih,2024-09-27 13:00:42.000000 UTC,,32105365,10240090205,A4hyMd3FyvUJSRafDUSwtLLaQcxRP4r1BRC9w2AJ1to2,Fee
292308663,6RQ3A5MTrwzPF6w9xUdsZpHrV1zKFA1PFHC3KLFDvwQE,2024-09-27 13:00:44.000000 UTC,,11247262,3226401626,Cogent51kHgGLHr7zpkpRjGYFXM57LgjHjDdqXd4ypdA,Fee
292308668,EhxeNXaDNPTgW4QNqoDECGUBwmEZzVFAb9WVjEgJbhpB,2024-09-27 13:00:47.000000 UTC,,31010274,3747846937877,Ex1AxFCipXGfSxgvXPPT3nPQUARddCduHwKR6jHiXAaT,Fee
292308674,BZCRebKCazECHr3PVHdcRaq3WnsP1o2Y4UpyrteELpsW,2024-09-27 13:00:50.000000 UTC,,29585783,23612289076,Gd33fENP1XsBimff41s1EWrs2kmqfGQqEJ5CQPQB3Jwy,Fee
292308678,GpHZbrJZ6A6F3a3kpeKxp2fg5TSL4tXVvR32jjDzFAvG,2024-09-27 13:00:51.000000 UTC,,17064192,1033908864461,7Zm1pE4FubFYZDyAQ5Labh3A4cxDcvve1s3WCRgEAZ84,Fee
292308682,2kWanLhNicuyPyLvAdgTfAXQ4XZri4DHGhcMkhXe7pJU,2024-09-27 13:00:53.000000 UTC,,28279658,5254361093,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Fee
292308688,9vUhu3JdmCTpFfyGPjrSP44bbnU2b1yPwUABbJcmY267,2024-09-27 13:00:56.000000 UTC,,39097683,66261166792,RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,Fee
292308693,Bm225v8vF99Ff83sQGt2EgAxeAeK9bbeHWJMYwraJHg7,2024-09-27 13:00:58.000000 UTC,,48651897,37093167825,CVvaeDPR2o7P1eawG5c9TPFLzSXAewwPovPmREaEL4Cm,Fee
292308700,8kmQqPTrS15YZ34W4V2Q8AhfNxcg5DdBMR3EKZ815CbY,2024-09-27 13:01:00.000000 UTC,,25585642,615563476583,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,Fee
292308703,y2d4B7aRswkxAG6ooYDSZGqdtB6bGxr5r2NaH7ysG4L,2024-09-27 13:01:03.000000 UTC,,50338655,615673670367,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,Fee
292308708,HYUgcvRn7R5xuHCN2xXUSN24wNnbBVCAwwtnkdMWPdVH,2024-09-27 13:01:05.000000 UTC,,13013535,4267741146,4CKFRwj6YzVygMptmFtZgBNNn7zyCsVibM8Aq5pG252v,Fee
292308713,EDa4VpydXvz2YLp6sgjoSWbiVm1eRNkuJg43MmqDqrze,2024-09-27 13:01:07.000000 UTC,,62575263,183964379616,JupRhwjrF5fAcs6dFhLH59r3TJFvbcyLP2NRM8UGH9H,Fee
292308718,FJKX5Cp9xNjdDnWVahMT3MFXH5wZNqcXcDWk6eR5PtjB,2024-09-27 13:01:10.000000 UTC,,5031656,4402364392,CgEKzNGbUAvFDGmMLSrqgumjEofTb1GNodzJUujG8DB5,Fee
292308722,8wJzkLQz8XMQ6MFDhisZHZLZAkHYZfhEPbzz5p4BYjPT,2024-09-27 13:01:11.000000 UTC,,6112106,2136011615,DbnMbtAJJeGePLgg1Xy2Bq71amFtLbbVCMdxEywdcSev,Fee
292308728,CiRFU71vvJUc5zBWnFiBnNVAhM7Jiu2XiHn1jnQmDfdo,2024-09-27 13:01:15.000000 UTC,,65860657,3014159562,DtY5Bzxd75iWQRvKwM2xLUxqwLT1RRoeNwmVvgS2JANA,Fee
292308666,9TK5VSV4ab5fd43LAjqyPuhqmNX4Hk2EwcFfdKXpokPX,2024-09-27 13:00:46.000000 UTC,,21555027,63689857020,GYx8kpp7SsRwtQEEsGQjAxb4hFMMmT91kFJuDeky3YGQ,Fee
292308671,9crhw5Wxe11F1Q3joqpJRvZwKbmMuZ63Ny2SqvNEwxVS,2024-09-27 13:00:48.000000 UTC,,23547579,3747951153487,Ex1AxFCipXGfSxgvXPPT3nPQUARddCduHwKR6jHiXAaT,Fee
292308676,B74ATaQmhSvmNoXkEeKq2yHiTJLP7PB8N94aa4pqEew3,2024-09-27 13:00:51.000000 UTC,,13589708,1033874200065,7Zm1pE4FubFYZDyAQ5Labh3A4cxDcvve1s3WCRgEAZ84,Fee
292308683,DKuZsYPMq6vD74Yy5bYvxhXGCG6VHLLoNAytd4bZ9zLM,2024-09-27 13:00:53.000000 UTC,,11697498,5266053591,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Fee
292308686,Wo2FGmFL64XndLprwJYeutyJFHouXmmCjUe7gsqHQtG,2024-09-27 13:00:55.000000 UTC,,4685163,615535791477,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,Fee
292308691,DjjKS2rXBESgXxZpVjGFu8aK64DUaoQt9YkzcdBfPRVf,2024-09-27 13:00:57.000000 UTC,,2954523,66354339512,RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,Fee
292308696,E2FsnVymp8iTdswnAPVZVkhy3pQGxr4hd2BbaiHkfZ9o,2024-09-27 13:00:59.000000 UTC,,7183398,5273181989,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,Fee
292308701,2oqhtQjUuJD9SQ219Fb6t2aiB3JikVimoWEzdZsstHBp,2024-09-27 13:01:01.000000 UTC,,10398779,615573870362,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,Fee
292308706,6B7Hn1fJavY2et11ykgyf5XdbbpwFbG2yPWf3nbd9nP2,2024-09-27 13:01:04.000000 UTC,,33711807,77220219933,3hkPdLyQReJwdWe7Y8JL7jRhYaBCC8GZcmWwjpiLXC9f,Fee
292308711,FZH3DwM2Rzsezxhu9eUkwNvNzKm8ENtiicNmuEqt5kcm,2024-09-27 13:01:06.000000 UTC,,14740521,4309156690,4CKFRwj6YzVygMptmFtZgBNNn7zyCsVibM8Aq5pG252v,Fee
292308716,3nxy2GuvoFatAEdGkb7nhfXgnCiV344BQkLwrPmFWWRH,2024-09-27 13:01:09.000000 UTC,,41143998,4380998172,CgEKzNGbUAvFDGmMLSrqgumjEofTb1GNodzJUujG8DB5,Fee
292308721,HkDxHV6qeokDUj8wn9jrEw6docVuH1v5Gvya1QyxSGqg,2024-09-27 13:01:11.000000 UTC,,19758667,2129904509,DbnMbtAJJeGePLgg1Xy2Bq71amFtLbbVCMdxEywdcSev,Fee
292308726,BYQN4e3sPkDpUhy7BNWYNbarRGRs76iMteJNAKfNdh1E,2024-09-27 13:01:13.000000 UTC,,25128235,3207700386325,XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr,Fee
292302599,BfowfyqYWYLzY1Txesdp3vWD9P4kQjMpLVZwgpqDYPSu,2024-09-27 12:15:34.000000 UTC,,25560276,46974365737,LodeuWMHPiPj2PUHUyca2bkpFv9HyzR3gaDBmGJ9TSS,Fee
292302604,3Xmh4SrM6ShxKV2JGiL39CfZPBwE6s4iqmRUuREe1Gsa,2024-09-27 12:15:37.000000 UTC,,22833294,1675560744731,CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,Fee
292302608,DYgABucz1S5uLEAwqsPiNh9XzA8FXftx948hS5BPEJkB,2024-09-27 12:15:39.000000 UTC,,51673336,190274419475,EfPYQ4BUMiKa6736qqrtnCBGkUSRDGSr1WvtyUgWHuyp,Fee
292302614,FTvs1omvms6qb4t8ctK6UVgCB6fUzfh6wHidEdfzEn99,2024-09-27 12:15:41.000000 UTC,,15265504,32797055805,Ninja1spj6n9t5hVYgF3PdnYz2PLnkt7rvaw3firmjs,Fee
292302619,Gw2JXZURkXWmVehavFQVCwBACMrPAadttHQNzF8BUqUB,2024-09-27 12:15:43.000000 UTC,,27628875,2702912326848,Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex,Fee
292302626,CfVVg725s6RV1Z1cUtTAzTMQ2ri1s8hQrva7Zr5athBb,2024-09-27 12:15:48.000000 UTC,,21939784,877705347263,5ikB9XZNVsjwKb6hHT3FS3So1Z1SrDvU5yaniWEQyDEG,Fee
292302630,4HqhasjYiZuL3g5avYWPJgPpPw1Vb4Uma5xuk6ugaEX1,2024-09-27 12:15:49.000000 UTC,,15787697,10703964079,CXPeim1wQMkcTvEHx9QdhgKREYYJD8bnaCCqPRwJ1to1,Fee
292302635,EijiHt2FNZqvUSqMgdZnjqxAHswJyddEQUVQ2kUNXSgh,2024-09-27 12:15:51.000000 UTC,,20486592,118361993435,BUv44cVtsdvU9z2BfFGk6s5JZZWrmVnq5qCaii5ARyyB,Fee
292302640,4PD9pmQTJPqQoVTsGhc5knX6DCfpp9JMVsnVru2CKDa1,2024-09-27 12:15:53.000000 UTC,,40881501,131857206136,5EhGYUyQNrxgUbuYF4vbL2SZDT6RMfhq3yjeyevvULeC,Fee
292302646,7uinj98pcjgB399mnpKnJK9cbeUUQ9AVKdbfjTRF28qR,2024-09-27 12:15:56.000000 UTC,,35026478,163263555982,722RdWmHC5TGXBjTejzNjbc8xEiduVDLqZvoUGz6Xzbp,Fee
292302649,5966sBf3962LtbsscqkUi2MPsaV63c9XuxC2S1taYcR6,2024-09-27 12:15:57.000000 UTC,,10670880,260529234504,6y7V8dL673XFzm9QyC5vvh3itWkp7wztahBd2yDqsyrK,Fee
292302659,FWEvKJiSyxUyjqXV9eaSkbwhCjgjfwDcYPBTzYgHG5oo,2024-09-27 12:16:02.000000 UTC,,16016640,8273119056388,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,Fee
292302664,6kAqMCYKPSQAVja7VL3zLp5gWPNmufMG7eSZKG41YQTT,2024-09-27 12:16:04.000000 UTC,,59940151,5181619267979,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Fee
292302672,9MuqYSSSmBEAdv3BfSh8CpNfNMPY7PLSE91UwzJ8FyG4,2024-09-27 12:16:07.000000 UTC,,39965565,146033315728,Va1idLRtYEtVFJFsvz8vtt1uCJgea4Q1zi2Rh3eraJh,Fee
292302677,2xgAQaHCtqqHADL5RyoFFrUBDLcc9FVxvq1JdjUpHxSn,2024-09-27 12:16:10.000000 UTC,,14367108,613679855468,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,Fee
292302682,2ZKqPcL8HCUij96PQEexs3GFv32dnJP9bHZZtXufMKBP,2024-09-27 12:16:12.000000 UTC,,19588719,305884395081,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,Fee
292302687,6HY3qidm1G5NGUnKz6nJB3ypbscwPbTdh3vDPzQkKzub,2024-09-27 12:16:14.000000 UTC,,7282435,2239773222470,GQzMeEMwAR44ugoNCifTb5NdRKos1GduDUPeNh6AgV46,Fee
292302693,AsdsFvHfcnPXBEFCgGATmUHG2DeRFEEBQEjQx1oviYvD,2024-09-27 12:16:16.000000 UTC,,21624541,3747609495335,Ex1AxFCipXGfSxgvXPPT3nPQUARddCduHwKR6jHiXAaT,Fee
292302697,6zFzw6vvYnrAcedtcHWe5xDacwCkqfGSLgjNnx6WKwVZ,2024-09-27 12:16:18.000000 UTC,,8462270,5181733282518,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Fee
292302702,F8fBNEuhesrbu3QMKjKrhwMg9ebcCiyB7YjmgUndLZGE,2024-09-27 12:16:20.000000 UTC,,13545891,1886850221,9cDdzkrimGrsNVKKRtN2Q1ydBwDxjDtPGyyLRgnUYyAQ,Fee
292302707,HBNgBysW9EKG3sMQj8BkHMBur5NLFV6GxLEi1QLp4Zfb,2024-09-27 12:16:22.000000 UTC,,23477058,15121112764,ECd2JogmL8Qr4hox1zUNEn8aHFchE1tAh3JXM4UQBzzo,Fee
292302711,AzgnkjSayYiX9n3focF6PvudYHWbJ2o6ejtarz9TxHZs,2024-09-27 12:16:24.000000 UTC,,24297615,3459448053315,G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH,Fee
292302717,25du4aoCawMtoqBkFJyEvLwr9TqA7GHfJv5fRLF2gCbL,2024-09-27 12:16:26.000000 UTC,,27637102,97092104315,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,Fee
292302722,AgJyHfRbTMExQd51aMbAHATJSS9xTip4uYnupCVuBaLB,2024-09-27 12:16:29.000000 UTC,,20041460,146182590366,Va1idLRtYEtVFJFsvz8vtt1uCJgea4Q1zi2Rh3eraJh,Fee
292302727,UYpnfHJ2FUCuNdxRYYzRZ2YJ74bhfapjhM8uGejQKY1,2024-09-27 12:16:30.000000 UTC,,11853754,146268095164,Va1idLRtYEtVFJFsvz8vtt1uCJgea4Q1zi2Rh3eraJh,Fee
292302732,5xic9WjJHt75TkMNnF2BYGmFnPcZZYKWJwV43JBbdKun,2024-09-27 12:16:33.000000 UTC,,96827352,10820231310,CXPeim1wQMkcTvEHx9QdhgKREYYJD8bnaCCqPRwJ1to1,Fee
292302737,rbZhhoLh1ASTKxSJREPTgQYsvdYeFGR42Kzrkre1DQQ,2024-09-27 12:16:35.000000 UTC,,14920010,13535918387,HuxezmVRF3Dokr23jXmtUVoR12g4Cw1VCvwb8KAP9M4o,Fee
292302595,79ieE1i7sr4AXMJBhhqZCjsjb4nHwbvsZYxhdLfyzwyu,2024-09-27 12:15:33.000000 UTC,,9515898,180113071132,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,Fee
292302597,s3qd9mwXkSJQgisuzYPhkNrDk4d3kBRo1tAeJoPwwhu,2024-09-27 12:15:34.000000 UTC,,5636711,46923067751,LodeuWMHPiPj2PUHUyca2bkpFv9HyzR3gaDBmGJ9TSS,Fee
292302601,CUeFa4B6ATxyfN5koB8eZoo6wPXbSzSCYUjgJjPKfonL,2024-09-27 12:15:35.000000 UTC,,18182089,1031037064100,7Zm1pE4FubFYZDyAQ5Labh3A4cxDcvve1s3WCRgEAZ84,Fee
292302606,7VMAiimqWUAnBxKZwcP1ofjDfVLLzJvqXLHomoR9aCtM,2024-09-27 12:15:38.000000 UTC,,8335360,1675607016445,CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,Fee
292302611,2mXmTQRGFdT8ri5d3BvSZJPKw4xFrUYQE2CdTM8as93P,2024-09-27 12:15:40.000000 UTC,,16814131,190322536579,EfPYQ4BUMiKa6736qqrtnCBGkUSRDGSr1WvtyUgWHuyp,Fee
292302616,7BqvXwp2nkq7S62ouncAYo6oBW8V9m6ZQX8t4VKM3pkm,2024-09-27 12:15:42.000000 UTC,,26770724,2702830819686,Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex,Fee
292302620,CcZSHd2oQocm7dDr41putrTJFsE2KWxW43nLv8ELXgzz,2024-09-27 12:15:44.000000 UTC,,80532168,133747012814,AEHqTB2RtJjegsR2ePjvoJSm6AA5pnYKWVbcsn6kqTBD,Fee
292302627,AHStwyNy9PywrogdoiLG1Ar5c2HGaFJZPrgaejK4W6tW,2024-09-27 12:15:48.000000 UTC,,16332643,877721674906,5ikB9XZNVsjwKb6hHT3FS3So1Z1SrDvU5yaniWEQyDEG,Fee
292302632,2RU2M1kCEwEMEgG554Vdpd2uegSD9BWmTpC7Ri6obzkt,2024-09-27 12:15:50.000000 UTC,,30924205,118309674363,BUv44cVtsdvU9z2BfFGk6s5JZZWrmVnq5qCaii5ARyyB,Fee
292302637,7gY1TZqz3GhjGAGHZasKyTk3hf8YwfJZXJoUH39CXPoE,2024-09-27 12:15:52.000000 UTC,,24921215,133853445286,AEHqTB2RtJjegsR2ePjvoJSm6AA5pnYKWVbcsn6kqTBD,Fee
292302643,B4M9iYMPVMreqQB5rp3a8LCaP841UWBPPQRPLv7eR9Qk,2024-09-27 12:15:55.000000 UTC,,25025630,131906797096,5EhGYUyQNrxgUbuYF4vbL2SZDT6RMfhq3yjeyevvULeC,Fee
292302647,BBByz8WRPsVmMs2iPzcCtWfbMmK9xKsenHDnnqxvTh9,2024-09-27 12:15:56.000000 UTC,,26749576,163290300558,722RdWmHC5TGXBjTejzNjbc8xEiduVDLqZvoUGz6Xzbp,Fee
292302656,HkUPgDsPh19hknPT7GeVPtUNff9hyXq34tE84r3BPPSu,2024-09-27 12:16:01.000000 UTC,,62462501,8273076695388,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,Fee
292302661,4mib8KVyvRpR4oBAjs4QPiwyMHxhdnTqyWpfSJUHAjSH,2024-09-27 12:16:02.000000 UTC,,10665911,4106177805,BuonuQoAR74GoMwCFhxKWVWWSGGt2wfbNmQ3cizaJ97G,Fee
292302666,4RXYRymEVBLVr3urBpexJmtU9HVqdPnJWVQ3d9QqKYN5,2024-09-27 12:16:05.000000 UTC,,29061528,5181664741087,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Fee
292302673,BKanVZsnKMQE1ezUCUEfcaAPN5qHJWqhRd4mrGPKwyTw,2024-09-27 12:16:08.000000 UTC,,13950214,146047260942,Va1idLRtYEtVFJFsvz8vtt1uCJgea4Q1zi2Rh3eraJh,Fee
292302678,9cK48BvTFwHi9GDZDTDpuCSBbwaeBtooV96ay87htoGM,2024-09-27 12:16:10.000000 UTC,,65182518,613745032986,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,Fee
292302683,BJvKjCBKmoQKQDv5g1jjLxBWrxNXpmpWdXFZtUxs3Pm9,2024-09-27 12:16:12.000000 UTC,,13938732,305898333813,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,Fee
292302688,GcuvrJmtqXWn2GGWzomXipYDhtXXSGfWZwY5tiLt4yad,2024-09-27 12:16:15.000000 UTC,,13783905,69246511550,BXAxLMMMUNYfC1z166VjWHR3WjTmqzLxB837o5ghmRtH,Fee
292302692,HU5TPe9bdkN45CCNqfiZ4ypNuboWaCgfBs4QHVCrspz7,2024-09-27 12:16:16.000000 UTC,,10102158,3747587875794,Ex1AxFCipXGfSxgvXPPT3nPQUARddCduHwKR6jHiXAaT,Fee
292302698,HehwuWmkDS4vmwGERQ2XU8isbEtfR1r8SGPo1gDHGB8x,2024-09-27 12:16:18.000000 UTC,,13971592,5181747249110,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,Fee
292302703,55qJsv6MaSukgjtHVvByhoqeX8Q5jeyM7QmyyWVQZTfT,2024-09-27 12:16:20.000000 UTC,,35445500,1922290721,9cDdzkrimGrsNVKKRtN2Q1ydBwDxjDtPGyyLRgnUYyAQ,Fee
292302709,CQ4bbLDF8B7o5dHdJ9fUjJitedYvTa3pcgUYFiu38m9d,2024-09-27 12:16:23.000000 UTC,,30591396,3459422521445,G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH,Fee
292302713,CstxumVHGnBCja4DLLLo8owy4DwsqXqtFLiY2XtcMFme,2024-09-27 12:16:25.000000 UTC,,7246728,7725924759111,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,Fee
292302718,HAtsFshq3mYZyB2bkbSsMXEgJGrgreSqWW5VRCGrhVcB,2024-09-27 12:16:27.000000 UTC,,22112083,97114216398,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,Fee
